village_code,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,1_0,1_1,1_2,1_3,1_4,1_5,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9
147364,0.26191,0.012149362,0.16155681,0.012149362,0.06543525,0.36717632,0.012149362,0.09532409,0.012149362,0.0012836922,0.0012836922,0.0012836922,0.8067013,0.18816385,0.0012836922,0.00123216,0.13590865,0.068268284,0.00123216,0.7690763,0.00123216,0.00123216,0.00123216,0.00123216,0.01935366
147358,0.30057758,0.011155312,0.1283794,0.011155312,0.047037188,0.39870903,0.011155312,0.08067557,0.011155312,0.0031697114,0.0031697114,0.0031697114,0.80699825,0.18032281,0.0031697114,0.001266798,0.13620298,0.0686045,0.001266798,0.76767737,0.001266798,0.001266798,0.001266798,0.001266798,0.019914256
122926,0.2134535,0.013872966,0.19691919,0.013872966,0.16861387,0.21562655,0.013872966,0.14989507,0.013872966,3.6716838e-06,3.6716838e-06,3.6716838e-06,0.8076597,0.19232564,3.6716838e-06,0.0010263245,0.13474664,0.06507169,0.0010263245,0.77933925,0.0010263245,0.0010263245,0.0010263245,0.0010263245,0.014684455
122932,0.21177642,0.014651795,0.25560185,0.014651795,0.1318207,0.24276565,0.014651795,0.09942819,0.014651795,0.00048668677,0.00048668677,0.00048668677,0.80717826,0.19087496,0.00048668677,0.0011651351,0.13587196,0.06715823,0.0011651351,0.7724895,0.0011651351,0.0011651351,0.0011651351,0.0011651351,0.017489595
122933,0.22063737,0.013191259,0.2155706,0.013191259,0.124751806,0.27309293,0.013191259,0.11318232,0.013191259,0.00020166248,0.00020166248,0.00020166248,0.8161574,0.18303588,0.00020166248,0.0011983532,0.13557176,0.06819971,0.0011983532,0.76982266,0.0011983532,0.0011983532,0.0011983532,0.0011983532,0.019215828
122925,0.2098744,0.014704332,0.23049463,0.014704332,0.1602952,0.21584626,0.014704332,0.12467215,0.014704332,2.6673563e-06,2.6673563e-06,2.6673563e-06,0.8169069,0.18308249,2.6673563e-06,0.0010157131,0.13474466,0.06450154,0.0010157131,0.7805056,0.0010157131,0.0010157131,0.0010157131,0.0010157131,0.014153739
122918,0.20623657,0.015211013,0.24409202,0.015211013,0.15564394,0.21420416,0.015211013,0.1189793,0.015211013,9.627579e-06,9.627579e-06,9.627579e-06,0.7924135,0.20754799,9.627579e-06,0.0010505185,0.13479447,0.06555043,0.0010505185,0.7780458,0.0010505185,0.0010505185,0.0010505185,0.0010505185,0.015306292
122924,0.20896053,0.014926812,0.2387502,0.014926812,0.1606649,0.21312195,0.014926812,0.11879517,0.014926812,3.8016875e-05,3.8016875e-05,3.8016875e-05,0.7756493,0.22419864,3.8016875e-05,0.0010286905,0.13517468,0.06375652,0.0010286905,0.7812752,0.0010286905,0.0010286905,0.0010286905,0.0010286905,0.013621588
147362,0.27582648,0.0116629405,0.14079104,0.0116629405,0.05777799,0.38437906,0.0116629405,0.094573565,0.0116629405,0.0019398311,0.0019398311,0.0019398311,0.81285936,0.17938128,0.0019398311,0.0012229033,0.13574208,0.06828184,0.0012229033,0.7692308,0.0012229033,0.0012229033,0.0012229033,0.0012229033,0.019407785
122920,0.22216013,0.012873353,0.19582064,0.012873353,0.13834389,0.2634144,0.012873353,0.12876755,0.012873353,2.0536723e-05,2.0536723e-05,2.0536723e-05,0.8153134,0.18460442,2.0536723e-05,0.0011271485,0.13542098,0.06716024,0.0011271485,0.7732622,0.0011271485,0.0011271485,0.0011271485,0.0011271485,0.017393593
122921,0.21260262,0.014190484,0.22631106,0.014190484,0.14425145,0.2378203,0.014190484,0.12225259,0.014190484,3.011778e-05,3.011778e-05,3.011778e-05,0.78635037,0.21352918,3.011778e-05,0.0010586538,0.13509794,0.0657251,0.0010586538,0.77738976,0.0010586538,0.0010586538,0.0010586538,0.0010586538,0.015435071
122935,0.23973286,0.0134093175,0.24100563,0.0134093175,0.08760675,0.30240548,0.0134093175,0.07561195,0.0134093175,0.0033344028,0.0033344028,0.0033344028,0.8109043,0.17575805,0.0033344028,0.0014348474,0.13867624,0.06818834,0.0014348474,0.76512355,0.0014348474,0.0014348474,0.0014348474,0.0014348474,0.019402893
178540,0.23597363,0.0120843435,0.17283738,0.0120843435,0.10304815,0.32253525,0.0120843435,0.11726823,0.0120843435,0.0005982179,0.0005982179,0.0005982179,0.79012644,0.20748076,0.0005982179,0.0013026078,0.13616017,0.06917985,0.0013026078,0.7658024,0.0013026078,0.0013026078,0.0013026078,0.0013026078,0.021041904
147361,0.19667172,0.01645431,0.29863262,0.01645431,0.10572059,0.24285851,0.01645431,0.09029929,0.01645431,0.00097645004,0.00097645004,0.00097645004,0.82200533,0.17408882,0.00097645004,0.0012420552,0.13675512,0.067688495,0.0012420552,0.7697089,0.0012420552,0.0012420552,0.0012420552,0.0012420552,0.01839529
122923,0.20629035,0.015127307,0.24024698,0.015127307,0.15227221,0.21820559,0.015127307,0.122475594,0.015127307,9.728177e-06,9.728177e-06,9.728177e-06,0.8017646,0.19819646,9.728177e-06,0.0009935207,0.13446918,0.064232625,0.0009935207,0.78148323,0.0009935207,0.0009935207,0.0009935207,0.0009935207,0.013853725
122936,0.25184295,0.013126503,0.2345506,0.013126503,0.082985006,0.30868363,0.013126503,0.06943187,0.013126503,0.003214326,0.003214326,0.003214326,0.81678283,0.17035992,0.003214326,0.0011458792,0.13584028,0.06638003,0.0011458792,0.7745204,0.0011458792,0.0011458792,0.0011458792,0.0011458792,0.016383877
122922,0.2134301,0.014030702,0.21358475,0.014030702,0.15984207,0.22397237,0.014030702,0.13304783,0.014030702,4.350581e-06,4.350581e-06,4.350581e-06,0.80255795,0.19742471,4.350581e-06,0.0010835277,0.13537292,0.06564443,0.0010835277,0.7769722,0.0010835277,0.0010835277,0.0010835277,0.0010835277,0.015509385
147360,0.26363295,0.012478504,0.1933187,0.012478504,0.065332785,0.34921667,0.012478504,0.078584954,0.012478504,0.0005071283,0.0005071283,0.0005071283,0.8206162,0.1773553,0.0005071283,0.0012577029,0.13646841,0.0680267,0.0012577029,0.7690223,0.0012577029,0.0012577029,0.0012577029,0.0012577029,0.018936493
